elapsed_s,robot_x,robot_y,robot_theta,human_x,human_y,human_theta,distance,alpha_deg,alpha_rad,dist_error,r_d,r_alpha,reward,action,tracking_ok
41.894,13.6275,1.2581,0.0932,15.3767,0.0582,-0.2094,2.1213,157.55,2.7498,0.6213,0.4697,-1.0,-0.5303,fast_straight,False
42.194,13.7923,1.283,0.2012,15.4941,0.0332,-0.2094,2.1113,155.707,2.7176,0.6113,0.4722,-1.0,-0.5278,fast_right,False
42.483,13.962,1.3233,0.2642,15.6113,0.0083,-0.2094,2.1094,153.434,2.6779,0.6094,0.4726,-1.0,-0.5274,fast_right,False
42.79,14.0938,1.3606,0.2822,15.7288,0.0167,0.2094,2.1165,128.579,2.2441,0.6165,0.4709,-1.0,-0.5291,fast_right,False
43.082,14.2151,1.3946,0.2552,15.8461,0.0416,0.2094,2.1192,128.322,2.2396,0.6192,0.4702,-1.0,-0.5298,fast_right,False
43.282,14.2968,1.4144,0.2122,15.9244,0.0582,0.2094,2.1186,128.199,2.2375,0.6186,0.4704,-1.0,-0.5296,fast_right,False
43.493,14.3793,1.4299,0.1492,16.0027,0.0749,0.2094,2.1146,128.15,2.2366,0.6146,0.4714,-1.0,-0.5286,fast_right,False
43.784,14.5047,1.4414,0.0174,16.12,0.0998,0.2094,2.0997,128.289,2.2391,0.5997,0.4751,-1.0,-0.5249,fast_right,False
44.09,14.6304,1.4347,-0.1326,16.2374,0.1248,0.2094,2.0733,128.815,2.2482,0.5733,0.4817,-1.0,-0.5183,fast_straight,False
44.382,14.7592,1.4081,-0.277,16.3547,0.1497,0.2094,2.0321,129.737,2.2643,0.5321,0.492,-1.0,-0.508,fast_left,False
44.582,14.8617,1.3749,-0.352,16.433,0.1664,0.2094,1.9823,130.435,2.2765,0.4823,0.5177,-1.0,-0.4823,fast_left,False
44.787,14.9537,1.3384,-0.407,16.5113,0.183,0.2094,1.9394,131.433,2.2939,0.4394,0.5606,-1.0,-0.4394,fast_left,False
45.082,15.0687,1.2855,-0.452,16.6286,0.2079,0.2094,1.8959,133.366,2.3277,0.3959,0.6041,-1.0,-0.3959,fast_left,False
45.383,15.1818,1.23,-0.452,16.746,0.2329,0.2094,1.8549,135.483,2.3646,0.3549,0.6451,-1.0,-0.3549,fast_left,False
45.594,15.2577,1.194,-0.427,16.8244,0.2495,0.2094,1.8293,136.915,2.3896,0.3293,0.6707,-1.0,-0.3293,fast_left,False
45.888,15.374,1.1455,-0.352,16.9417,0.2745,0.2094,1.7935,138.946,2.4251,0.2935,0.7065,-1.0,-0.2935,fast_left,False
46.193,15.4943,1.1083,-0.232,17.0591,0.2994,0.2094,1.7615,140.667,2.4551,0.2615,0.7385,-1.0,-0.2615,fast_left,False
46.499,15.6185,1.0879,-0.0826,17.1766,0.3244,0.2094,1.7351,141.894,2.4765,0.2351,0.7649,-1.0,-0.2351,fast_left,False
46.783,15.7444,1.0863,0.0674,17.2938,0.3493,0.2094,1.7157,142.561,2.4882,0.2157,0.7843,-1.0,-0.2157,fast_left,False
47.171,15.8691,1.1035,0.2174,17.4113,0.3743,0.2094,1.706,142.693,2.4905,0.206,0.794,-1.0,-0.206,fast_left,False
47.327,15.8691,1.1035,0.2174,17.4502,0.3826,0.2094,1.7378,143.488,2.5043,0.2378,0.7622,-1.0,-0.2378,fast_left,False
47.585,16.0667,1.1729,0.4674,17.6068,0.4158,-0.2094,1.7161,165.822,2.8941,0.2161,0.7839,-1.0,-0.2161,fast_right,False
47.882,16.1749,1.2372,0.6118,17.7241,0.3909,-0.2094,1.7653,163.351,2.851,0.2653,0.7347,-1.0,-0.2653,fast_right,False
48.096,16.2419,1.2879,0.6868,17.8025,0.3742,-0.2094,1.8084,161.653,2.8214,0.3084,0.6916,-1.0,-0.3084,fast_right,False
48.382,16.3361,1.3714,0.7618,17.9197,0.3493,-0.2094,1.8848,159.159,2.7778,0.3848,0.6152,-1.0,-0.3848,fast_right,False
48.687,16.4258,1.46,0.7918,18.0372,0.3243,-0.2094,1.9715,156.825,2.7371,0.4715,0.5285,-1.0,-0.4715,fast_right,False
48.888,16.4848,1.5198,0.7868,18.1155,0.3077,-0.2094,2.0318,155.377,2.7118,0.5318,0.492,-1.0,-0.508,right,False
49.193,16.5712,1.6036,0.7418,18.2329,0.2827,-0.2094,2.1227,153.519,2.6794,0.6227,0.4693,-1.0,-0.5307,right,False
49.49,16.6513,1.6715,0.6518,18.3502,0.2578,-0.2094,2.2102,152.236,2.657,0.7102,0.4475,-1.0,-0.5525,right,False
49.791,16.7383,1.7301,0.5174,18.4677,0.2328,-0.2094,2.2875,151.114,2.6374,0.7875,0.4281,-1.0,-0.5719,fast_right,False
50.083,16.8381,1.7776,0.3674,18.5849,0.2079,-0.2094,2.3485,150.057,2.619,0.8485,0.4129,-1.0,-0.5871,fast_right,False
50.282,16.9177,1.8042,0.2674,18.6632,0.1913,-0.2094,2.3766,149.259,2.6051,0.8766,0.4058,-1.0,-0.5942,fast_right,False
50.489,16.9996,1.8227,0.1674,18.7415,0.1746,-0.2094,2.3981,148.585,2.5933,0.8981,0.4005,-1.0,-0.5995,fast_right,False
50.786,17.1249,1.835,0.0174,18.8589,0.1497,-0.2094,2.4181,147.815,2.5799,0.9181,0.3955,-1.0,-0.6045,fast_right,False
51.083,17.2506,1.8283,-0.1326,18.9762,0.1247,-0.2094,2.4249,147.367,2.572,0.9249,0.3938,-1.0,-0.6062,fast_straight,False
51.382,17.3793,1.8017,-0.277,19.0935,0.0998,-0.2094,2.4156,147.205,2.5692,0.9156,0.3961,-1.0,-0.6039,fast_left,False
51.682,17.5305,1.75,-0.382,19.2109,0.0748,-0.2094,2.3728,147.091,2.5672,0.8728,0.4068,-1.0,-0.5932,fast_left,False
51.889,17.6129,1.7148,-0.427,19.2893,0.0582,-0.2094,2.3569,147.339,2.5716,0.8569,0.4108,-1.0,-0.5892,fast_left,False
52.183,17.7266,1.6606,-0.457,19.4066,0.0332,-0.2094,2.3389,147.911,2.5815,0.8389,0.4153,-1.0,-0.5847,fast_left,False
52.483,17.8399,1.6054,-0.442,19.5239,0.0083,-0.2094,2.3209,148.518,2.5921,0.8209,0.4198,-1.0,-0.5802,fast_left,False
52.782,17.955,1.5543,-0.382,19.6413,0.0167,0.2094,2.2821,125.64,2.1928,0.7821,0.4295,-1.0,-0.5705,fast_left,False
53.102,18.0739,1.5127,-0.277,19.7587,0.0416,0.2094,2.2366,126.875,2.2144,0.7366,0.4408,-1.0,-0.5592,fast_left,False
53.383,18.197,1.4862,-0.1326,19.876,0.0665,0.2094,2.1988,127.785,2.2303,0.6988,0.4503,-1.0,-0.5497,fast_left,False
