elapsed_s,robot_x,robot_y,robot_theta,human_x,human_y,human_theta,distance,alpha_deg,alpha_rad,dist_error,r_d,r_alpha,reward,action,tracking_ok
13.561,2.9523,2.782,1.9229,-0.3521,2.4751,-3.0003,3.3186,177.21,3.0929,1.8186,0.1703,-1.0,-0.8297,fast_left,False
13.865,2.9007,2.8969,2.0729,-0.4705,2.4553,-2.9522,3.4,176.613,3.0825,1.9,0.15,-1.0,-0.85,fast_left,False
14.148,2.8326,3.0027,2.2229,-0.5876,2.43,-2.9043,3.4678,175.913,3.0703,1.9678,0.1331,-1.0,-0.8669,left,False
14.456,2.7533,3.0931,2.3729,-0.7036,2.3989,-2.8563,3.5259,175.008,3.0545,2.0259,0.1185,-1.0,-0.8815,left,False
14.764,2.6729,3.1606,2.5229,-0.8181,2.3624,-2.8082,3.5811,173.779,3.033,2.0811,0.1047,-1.0,-0.8953,fast_left,False
15.06,2.5797,3.2173,2.6729,-0.9304,2.3204,-2.7603,3.6229,172.485,3.0104,2.1229,0.0943,-1.0,-0.9057,left,False
15.353,2.4677,3.2648,2.8229,-1.0406,2.2732,-2.7123,3.6457,171.187,2.9878,2.1457,0.0886,-1.0,-0.9114,fast_left,False
15.661,2.3605,3.2917,2.9729,-1.1486,2.2205,-2.6642,3.6689,169.624,2.9605,2.1689,0.0828,-1.0,-0.9172,fast_straight,False
15.962,2.231,3.3043,3.1187,-1.2537,2.1629,-2.6163,3.6669,168.037,2.9328,2.1669,0.0833,-1.0,-0.9167,fast_right,False
16.25,2.0716,3.2993,-3.0564,-1.3559,2.1003,-2.5683,3.6312,166.434,2.9048,2.1312,0.0922,-1.0,-0.9078,fast_right,False
16.546,1.9393,3.2837,-2.9934,-1.4551,2.0329,-2.5204,3.6176,164.633,2.8734,2.1176,0.0956,-1.0,-0.9044,fast_right,False
16.747,1.8564,3.2705,-2.9764,-1.5194,1.9853,-2.4883,3.6122,163.415,2.8521,2.1122,0.097,-1.0,-0.903,fast_right,False
16.947,1.7735,3.2567,-2.9794,-1.5822,1.9356,-2.4563,3.6064,162.226,2.8314,2.1064,0.0984,-1.0,-0.9016,fast_right,False
17.147,1.6905,3.2438,-3.0024,-1.6433,1.8841,-2.4244,3.6004,161.095,2.8116,2.1004,0.0999,-1.0,-0.9001,fast_right,False
17.347,1.6071,3.2337,-3.0454,-1.7027,1.8305,-2.3923,3.595,160.045,2.7933,2.095,0.1012,-1.0,-0.8988,fast_right,False
17.663,1.4814,3.2271,3.1357,-1.7887,1.7466,-2.3443,3.5896,158.675,2.7694,2.0896,0.1026,-1.0,-0.8974,fast_straight,False
